country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Romania,ROU,2021-01-23,418885.0,406006.0,12879.0,32949.0,31828.0,2.18,2.11,0.07,1654.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-24,446285.0,433129.0,13156.0,27400.0,34461.0,2.32,2.25,0.07,1791.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-25,484631.0,459567.0,25064.0,38346.0,35627.0,2.52,2.39,0.13,1852.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-26,528378.0,487711.0,40667.0,43747.0,36905.0,2.75,2.54,0.21,1918.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-27,570704.0,513429.0,57275.0,42326.0,37474.0,2.97,2.67,0.3,1948.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-28,609396.0,534346.0,75050.0,38692.0,37329.0,3.17,2.78,0.39,1940.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-29,647000.0,554924.0,92076.0,37604.0,37295.0,3.36,2.88,0.48,1939.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-30,672396.0,571091.0,101305.0,25396.0,36216.0,3.5,2.97,0.53,1883.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-01-31,691415.0,585218.0,106197.0,19019.0,35019.0,3.59,3.04,0.55,1820.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-01,721184.0,598135.0,123049.0,29769.0,33793.0,3.75,3.11,0.64,1757.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-02,748732.0,610383.0,138349.0,27548.0,31479.0,3.89,3.17,0.72,1636.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-03,772202.0,620176.0,152026.0,23470.0,28785.0,4.01,3.22,0.79,1496.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-04,794795.0,629279.0,165516.0,22593.0,26486.0,4.13,3.27,0.86,1377.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-05,821552.0,638886.0,182666.0,26757.0,24936.0,4.27,3.32,0.95,1296.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-06,840812.0,647690.0,193122.0,19260.0,24059.0,4.37,3.37,1.0,1251.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-07,856322.0,656177.0,200145.0,15510.0,23558.0,4.45,3.41,1.04,1225.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-08,891348.0,661062.0,230286.0,35026.0,24309.0,4.63,3.44,1.2,1264.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-09,930155.0,666942.0,263213.0,38807.0,25918.0,4.84,3.47,1.37,1347.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-10,970967.0,671448.0,299519.0,40812.0,28395.0,5.05,3.49,1.56,1476.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Romania,ROU,2021-02-11,1009422.0,675234.0,334188.0,38455.0,30661.0,5.25,3.51,1.74,1594.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://vaccinare-covid.gov.ro/wp-content/uploads/2021/02/11.02.21-Tabel-situatie-vaccinari-actualizat.pdf
Russia,RUS,2020-12-15,28500.0,28500.0,,,,0.02,0.02,,,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-16,,,,,3357.0,,,,23.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-17,,,,,3357.0,,,,23.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-18,,,,,3357.0,,,,23.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-19,,,,,3357.0,,,,23.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-20,,,,,3357.0,,,,23.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-21,,,,,3357.0,,,,23.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-22,52000.0,52000.0,,,3357.0,0.04,0.04,,23.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-23,,,,,12592.0,,,,86.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-24,,,,,21827.0,,,,150.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-25,,,,,31061.0,,,,213.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-26,,,,,40296.0,,,,276.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-27,,,,,49531.0,,,,339.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-28,,,,,58765.0,,,,403.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-29,,,,,68000.0,,,,466.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-30,,,,,68000.0,,,,466.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2020-12-31,,,,,68000.0,,,,466.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-01,,,,,68000.0,,,,466.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-02,800000.0,800000.0,,,68000.0,0.55,0.55,,466.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-03,,,,,60883.0,,,,417.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-04,,,,,53766.0,,,,368.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-05,,,,,46649.0,,,,320.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-06,,,,,39532.0,,,,271.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-07,,,,,32416.0,,,,222.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-08,,,,,25299.0,,,,173.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-09,,,,,18182.0,,,,125.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-10,,,,,18182.0,,,,125.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-11,,,,,18182.0,,,,125.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-12,,,,,18182.0,,,,125.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-13,1000000.0,1000000.0,,,18182.0,0.69,0.69,,125.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-14,,,,,30380.0,,,,208.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-15,,,,,42579.0,,,,292.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-16,,,,,54777.0,,,,375.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-17,,,,,66976.0,,,,459.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-18,,,,,79174.0,,,,543.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-19,,,,,91373.0,,,,626.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-20,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-21,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-22,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-23,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-24,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-25,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-26,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-27,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-28,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-29,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-30,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-01-31,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-01,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-02,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-03,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-04,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-05,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-06,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-07,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-08,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-09,,,,,103571.0,,,,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Russia,RUS,2021-02-10,3900000.0,2200000.0,1700000.0,,103571.0,2.67,1.51,1.16,710.0,Sputnik V,Russian Direct Investment Fund,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH
Saint Helena,SHN,2021-02-03,107.0,,,,,1.76,,,,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/covid-19-vaccination-programme-update/
Saudi Arabia,SAU,2021-01-06,100000.0,,,,,0.29,,,,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-07,137862.0,,,37862.0,37862.0,0.4,,,1088.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-08,,,,,23990.0,,,,689.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-09,,,,,19366.0,,,,556.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-10,,,,,17055.0,,,,490.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-11,178337.0,,,,15667.0,0.51,,,450.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-12,,,,,16312.0,,,,469.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-13,,,,,16772.0,,,,482.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-14,,,,,14153.0,,,,407.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-15,,,,,15498.0,,,,445.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-16,,,,,16843.0,,,,484.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-17,295530.0,,,,18187.0,0.85,,,522.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-18,,,,,17886.0,,,,514.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-19,,,,,16240.0,,,,466.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-20,,,,,14594.0,,,,419.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-21,,,,,12948.0,,,,372.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-22,,,,,11302.0,,,,325.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-23,,,,,9656.0,,,,277.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-24,,,,,8009.0,,,,230.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-25,,,,,8009.0,,,,230.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-26,,,,,8009.0,,,,230.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-27,,,,,8009.0,,,,230.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-28,,,,,8009.0,,,,230.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-29,391643.0,,,,8009.0,1.12,,,230.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-30,,,,,9197.0,,,,264.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-31,,,,,10385.0,,,,298.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-01,440618.0,,,,11573.0,1.27,,,332.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-02,,,,,10489.0,,,,301.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-03,,,,,9406.0,,,,270.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-04,,,,,8322.0,,,,239.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-05,,,,,7238.0,,,,208.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-06,,,,,4966.0,,,,143.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-07,443153.0,,,,2694.0,1.27,,,77.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-08,,,,,409.0,,,,12.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-09,,,,,396.0,,,,11.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-10,,,,,382.0,,,,11.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-11,444465.0,,,,368.0,1.28,,,11.0,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Scotland,,2020-12-13,18996.0,18996.0,,,,0.35,0.35,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2020-12-14,,,,,5873.0,,,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2020-12-15,,,,,5873.0,,,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2020-12-16,,,,,5873.0,,,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2020-12-17,,,,,5873.0,,,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2020-12-18,,,,,5873.0,,,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2020-12-19,,,,,5873.0,,,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2020-12-20,60106.0,60106.0,,,5873.0,1.1,1.1,,1075.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
